,user,id,date,hashtags,text,data
532,TomMcNaught1,1302219926317469696,2020-09-05 15:19:59+00:00,#TrumpGolfsAmericansDie,figures trump would want personal flag bigger good old united states nothing new trump always put interests country citizens 190000 americans dead coronavirus trumpgolfsamericansdie,It figures Trump would want his own personal flag to be bigger than that of the good old United States Nothing new Trump has ALWAYS put himself before the interests of the country and its citizens 190000 Americans dead from the Coronavirus TrumpGolfsAmericansDie
533,FOX59,1302219925990379520,2020-09-05 15:19:59+00:00,,greek houses iu continue efforts slow spread coronavirus,Greek houses at IU continue efforts to slow the spread of coronavirus
534,SunnygladeClose,1302219925529001984,2020-09-05 15:19:58+00:00,#CoVid19 #covid19uk #coronavirus,curiouser curiouser 2016 earlier covid19 covid19uk coronavirus,Curiouser and curiouser Not 2016 or earlier CoVid19 covid19uk coronavirus
535,PlanB1975,1302219923037523968,2020-09-05 15:19:58+00:00,,measures taken covid coronavirus also side effects side effects measures greatly outweigh effects grossly exaggerated virus,The measures taken for covid coronavirus also have their own side effects The side effects of those measures greatly outweigh the effects of this grossly exaggerated virus
536,MapmyIndiaMove,1302219904116879360,2020-09-05 15:19:53+00:00,#COVID #coronavirus #map #coronavirusindia #COVID19 #Covid19India,hi airnewsnagpur also get covid19 complete info stats mapmyindia covid19 guide find track report local everything coronavirus interactive map coronavirusindia covid19 covid19india,Hi airnewsnagpur Now you can also get COVID19 Complete Info Just not stats on MapmyIndia COVID19 Guide Now find track and report local everything on coronavirus in the interactive map coronavirusindia COVID19 Covid19India
537,datewaynet,1302219895942324224,2020-09-05 15:19:51+00:00,#china #Coronavirus #hidden #jails #outbreak,new post china coronavirus hidden jails outbreak china jails 2 hidden trip wuhan coronavirus outbreak,New post china Coronavirus hidden jails outbreak China jails 2 for hidden trip to Wuhan during coronavirus outbreak
538,fillk1054,1302219879672504320,2020-09-05 15:19:48+00:00,,coronavirus test positive maybe shouldnt,Your Coronavirus Test Is Positive Maybe It Shouldnt Be
539,honorverity,1302219877420326912,2020-09-05 15:19:47+00:00,,coronavirus arrests australia antilockdown protests australian police made dozens arrests amid antilockdown protests attended hundreds nationwide,Coronavirus Arrests at Australia antilockdown protests Australian police have made dozens of arrests amid antilockdown protests attended by hundreds nationwide
540,villanelliee,1302219873670631424,2020-09-05 15:19:46+00:00,,villanelle drop kicking corona virus s4 challenge,Villanelle drop kicking corona virus in s4 challenge
541,woodyinthewild,1302219847691128832,2020-09-05 15:19:40+00:00,#coronavirus #thelighttruthpaper #casedemic #MediaLiesMatter #biasednews #KBF,ideal paper reported non biased news bbc reported hundred people protested uk press continues push vaccine agenda coronavirus fear amongst uk thelighttruthpaper casedemic medialiesmatter biasednews kbf,This is an ideal paper which reported non biased news The BBC reported few hundred people protested UK press continues to push the vaccine agenda and coronavirus fear amongst the UK thelighttruthpaper casedemic MediaLiesMatter biasednews KBF
542,Acid_Of_Heaven,1302219847322021888,2020-09-05 15:19:40+00:00,,someone obviously doesnt understand coronavirus,Someone obviously doesnt understand what Coronavirus is
543,GulfNewsVideo,1302219846193762304,2020-09-05 15:19:40+00:00,#COVID19 #Dubai #stroke #coronavirus #filipino,diagnosed covid19 dubai francis feliciano suffered stroke four times icu 72 days tells journey recovery coronavirus filipino gulfnews,Diagnosed with COVID19 in Dubai Francis Feliciano suffered a stroke four times and was in ICU for 72 days He tells of his journey to recovery coronavirus filipino gulfnews
544,tweetsbyjp,1302219838312636416,2020-09-05 15:19:38+00:00,,ive watching france24 uk since 1300 bst update covid19 france inc paris theyve reported coronavirus india spain italy france seems crazy cant get news covid19 france watching french tv news channel,Ive been watching FRANCE24 in the UK since 1300 BST for an update on Covid19 in France inc Paris Theyve reported on Coronavirus in India Spain and Italy but NOT in France It seems crazy I cant get news about Covid19 in France by watching a French TV news channel
545,RajneetiNews,1302219830813175808,2020-09-05 15:19:36+00:00,#BABABA,rajneeti news coronavirus arrests australia antilockdown protests css94m6rdheadingwrapperborderbottomsolid 1px bababapaddingbottom15remcss94m6rdheadingwrapper gt nothiddennotstyle published rajneeti news,Rajneeti News Coronavirus Arrests at Australia antilockdown protests css94m6rdHeadingWrapperborderbottomsolid 1px BABABApaddingbottom15remcss94m6rdHeadingWrapper gt nothiddennotstyle has been published on Rajneeti News
547,RepublicaNepal,1302219820822216704,2020-09-05 15:19:34+00:00,,people affected areas hesitate evacuate homes even though may worried infected coronavirus meteorological official told news conference broadcast nhk saturday,People in affected areas should not hesitate to evacuate their homes even though they may be worried about being infected with the coronavirus a meteorological official told a news conference broadcast by NHK on Saturday
548,SomN16659974,1302219816665665536,2020-09-05 15:19:33+00:00,,weekend ki masti foot dal diya coronavirus warna ab tak hum goa swimming kar rahe hote,Weekend ki masti me foot dal diya coronavirus warna ab tak hum goa me swimming kar rahe hote
549,akaCathy_L,1302219814396669952,2020-09-05 15:19:32+00:00,,life time coronavirus someone stares mask cant tell know dont recognize mask smiling friendly greeting rather staring,Life in the time of coronavirus When someone stares at me in a mask I cant tell if I know them and just dont recognize them with the mask or if they are smiling at me in a friendly greeting rather than staring
550,troymac20,1302219811204657152,2020-09-05 15:19:31+00:00,,protection corona virus yeah thats likely scenarios,Protection from corona virus Yeah thats the most likely of scenarios
551,MichaelinMI,1302219809158029312,2020-09-05 15:19:31+00:00,,stunning coronavirus death morbidity rate country 330 million people weve 180000 deaths 6 covid19 even 100 covid19 thats 005 population,Stunning coronavirus death and morbidity rate In a country of 330 million people weve had 180000 deaths Only 6 of which were COVID19 only Even if 100 were COVID19 thats 005 of the population
552,TFC3Tweets,1302219793223819264,2020-09-05 15:19:27+00:00,,yup coronavirus tests could picking dead virus,Yup Coronavirus Tests could be picking up dead virus
555,benwizzy,1302219790556200960,2020-09-05 15:19:26+00:00,#Ajaezefever,good afternoon use house rent expired last month ending landlord neck working since corona virus little daughter soffring help pls ajaezefever,Good afternoon I will use it my house rent that expired last month ending my landlord is on my neck and am not working since Corona virus my little daughter is now soffring help me pls Ajaezefever
556,Aroguden,1302219785032339456,2020-09-05 15:19:25+00:00,#Czechs #Coronavirus,scotlands nations league clash czech republic monday go ahead planned uefa said saturday despite czechs appearing call game due concerns spread coronavirus squad va afp,Scotlands Nations League clash with the Czech Republic on Monday will go ahead as planned UEFA said on Saturday despite the Czechs appearing to call the game off due to concerns over the spread of Coronavirus in their squad Va AFP
557,Healthy_Salty,1302219768540266496,2020-09-05 15:19:21+00:00,,brazils bolsonaro fire pushing mandatory coronavirus vaccine,Brazils Bolsonaro under fire for not pushing mandatory coronavirus vaccine
559,uradn,1302219758763347968,2020-09-05 15:19:19+00:00,,many shipping firms cut back operations earlier year due coronavirus struggling meet demand exporters worry escalating trade conflict,Many shipping firms cut back their operations earlier this year due to the coronavirus but are now struggling to meet demand as exporters worry about the escalating trade conflict
560,911covfefe,1302219751100473344,2020-09-05 15:19:17+00:00,#Trump #TrumpIsALoser,bloodonhispaws trump trumpisaloser coronavirus 9999 scandals ago themidterms trump selfishly stoked fear invading caravans coming kill u didnt work house flipped wont work since earth fed lying corrupt demon,bloodonhispaws Trump TrumpIsALoser coronavirus 9999 scandals ago before themidterms Trump selfishly stoked fear about invading CARAVANS coming to kill U all It didnt work then the HOUSE FLIPPED it wont work now since Earth is fed up with the lying corrupt demon
562,biglamar,1302219738597163008,2020-09-05 15:19:14+00:00,#30billiongang,davido social media like corona virus pandemic town everything mess dey miss baba 30billiongang,davido off social media is like corona virus pandemic in town everything mess up We dey miss you baba 30billiongang
1000,Ms_Nyrah,1302220453508009984,2020-09-05 15:22:04+00:00,#vaccine #SaturdayMorning #StockMarket #stocks #coronavirus,people watch vaccine saturdaymorning stockmarket stocks coronavirus,How some people watch that vaccine SaturdayMorning StockMarket stocks coronavirus
1001,peter24797290,1302220438668488704,2020-09-05 15:22:01+00:00,,thanks botched coronavirus response lost 34000000 jobs oh continues handle virus like pr problem medical one,Thanks to him and his botched coronavirus response we had lost 34000000 jobs Oh and he continues to handle the virus like its a PR problem not a medical one
1002,Umanakka,1302220423002636288,2020-09-05 15:21:57+00:00,,france vs gujarat coronavirus indias superstar performance high recovery low mortality ignored via opindiacom,France vs Gujarat Coronavirus and how Indias superstar performance in high recovery and low mortality is being ignored via OpIndiacom
1003,Raymond_Norman,1302220421970841600,2020-09-05 15:21:57+00:00,#SmartNews,fda rejects oleandrin unproven coronavirus therapeutic pushed mypillow ceo dietary supplement ingredient smartnews,FDA rejects oleandrin an unproven coronavirus therapeutic pushed by MyPillow CEO as a dietary supplement ingredient SmartNews
1004,seelas144,1302220413712257024,2020-09-05 15:21:55+00:00,,coronavirus sperm,Is Coronavirus in the Sperm
1005,MrJinksy,1302220411229417472,2020-09-05 15:21:54+00:00,,bbc news coronavirus civil servants must get back offices quickly quickly government going back offices,BBC News Coronavirus Civil servants must get back to offices quickly as quickly as the government going back to their offices
1006,pakka_indian,1302220383165100032,2020-09-05 15:21:48+00:00,,waiting arnab goswami challenge enthusiasm modi issues like employment gdp increasing corona virus cases,I m waiting for arnab goswami to challenge with same enthusiasm to MODI on issues like employment GDP increasing corona virus cases
