,user,id,date,hashtags,text
2698,ByronCalloway1,1302219987009105920,2020-09-05 15:20:13+00:00,,kill us coronavirus young people hit tipping point cause second wave consultant david hepburn age group likely diagnosed coronavirus moment people 20s
2699,EnglishFars,1302219985625001984,2020-09-05 15:20:13+00:00,,president rouhani raps us stricter sanctions iran amid coronavirus outbreak
2700,Lock45upnow,1302219982596722688,2020-09-05 15:20:12+00:00,,predicting 400k death due corona virus january 2021 tweeting putting jewelry dude
2701,Celeste_Vogel,1302219981766234112,2020-09-05 15:20:12+00:00,#coronavirus,global coronavirus deaths surpassed 800 000 mark latest research swiss experts unravel true death toll
2702,wunna96,1302219946953527296,2020-09-05 15:20:04+00:00,,1 twitters controversial hated suspended 300k coronavirus stan ny times best selling author virgin father two grateful everything
2703,NHSGreenwichCCG,1302219944885657600,2020-09-05 15:20:03+00:00,#HelpUsHelpYou,gps london working hard provide care safely please follow practices safety advice visiting appointment go gp symptoms coronavirus selfisolating helpushelpyou
2704,NHSBexleyCCG,1302219944801730560,2020-09-05 15:20:03+00:00,#HelpUsHelpYou,gps london working hard provide care safely please follow practices safety advice visiting appointment go gp symptoms coronavirus selfisolating helpushelpyou
2705,NHSBromley_CCG,1302219944583663616,2020-09-05 15:20:03+00:00,#HelpUsHelpYou,gps london working hard provide care safely please follow practices safety advice visiting appointment go gp symptoms coronavirus selfisolating helpushelpyou
2706,AJENews,1302219944571138048,2020-09-05 15:20:03+00:00,,iraq hospitals fear losing control coronavirus cases surge
2707,alt_brainnews,1302219943992340480,2020-09-05 15:20:03+00:00,,heres democrats media coronavirus vaccine possibly ready soon october
2708,WesternCuIture,1302219934265569280,2020-09-05 15:20:01+00:00,,antilockdown melbourne activist cant talk anything coronavirus via mailonline
2709,pattipetersonny,1302219931858219008,2020-09-05 15:20:00+00:00,#LaziestPresidentEver #Resign,david dennison john barron john miller send letters tweeting day also golf course wouldnt dream focusing trade deficit coronavirus labor day weekend laziestpresidentever resign
2710,DeputyMayorofGM,1302219930692182016,2020-09-05 15:20:00+00:00,,know isnt easy everyone selfisolate support available help stop coronavirus area local community hubs also help
2711,sabreen_sayd,1302219930033512448,2020-09-05 15:20:00+00:00,,coronavirus pandemic marks end romance market society hyperindividualism
2712,KellySixxUK,1302219929261834240,2020-09-05 15:19:59+00:00,,turns ants cant get corona virus little anty bodies
2713,TomMcNaught1,1302219926317469696,2020-09-05 15:19:59+00:00,#TrumpGolfsAmericansDie,figures trump would want personal flag bigger good old united states nothing new trump always put interests country citizens 190000 americans dead coronavirus trumpgolfsamericansdie
2714,FOX59,1302219925990379520,2020-09-05 15:19:59+00:00,,greek houses iu continue efforts slow spread coronavirus
2715,SunnygladeClose,1302219925529001984,2020-09-05 15:19:58+00:00,#CoVid19 #covid19uk #coronavirus,curiouser curiouser 2016 earlier covid19 covid19uk coronavirus
2716,PlanB1975,1302219923037523968,2020-09-05 15:19:58+00:00,,measures taken covid coronavirus also side effects side effects measures greatly outweigh effects grossly exaggerated virus
2717,MapmyIndiaMove,1302219904116879360,2020-09-05 15:19:53+00:00,#COVID #coronavirus #map #coronavirusindia #COVID19 #Covid19India,hi airnewsnagpur also get covid19 complete info stats mapmyindia covid19 guide find track report local everything coronavirus interactive map coronavirusindia covid19 covid19india
2718,datewaynet,1302219895942324224,2020-09-05 15:19:51+00:00,#china #Coronavirus #hidden #jails #outbreak,new post china coronavirus hidden jails outbreak china jails 2 hidden trip wuhan coronavirus outbreak
2719,fillk1054,1302219879672504320,2020-09-05 15:19:48+00:00,,coronavirus test positive maybe shouldnt
2720,honorverity,1302219877420326912,2020-09-05 15:19:47+00:00,,coronavirus arrests australia antilockdown protests australian police made dozens arrests amid antilockdown protests attended hundreds nationwide
2721,villanelliee,1302219873670631424,2020-09-05 15:19:46+00:00,,villanelle drop kicking corona virus s4 challenge
2722,woodyinthewild,1302219847691128832,2020-09-05 15:19:40+00:00,#coronavirus #thelighttruthpaper #casedemic #MediaLiesMatter #biasednews #KBF,ideal paper reported non biased news bbc reported hundred people protested uk press continues push vaccine agenda coronavirus fear amongst uk thelighttruthpaper casedemic medialiesmatter biasednews kbf
